time_seconds,ultrawide_depth_m,vehicles_in_frame,people_in_frame,bicycles_in_frame
947.5790000000001,226,0.0,0.0,0.0
947.6320000000001,226,0.0,0.0,0.0
947.686,226,0.0,0.0,0.0
947.74,226,0.0,0.0,0.0
947.7940000000001,226,0.0,0.0,0.0
947.8470000000001,226,0.0,0.0,0.0
947.9010000000001,226,0.0,0.0,0.0
947.955,226,0.0,0.0,0.0
948.009,226,0.0,0.0,0.0
948.062,226,0.0,0.0,0.0
948.1160000000001,226,0.0,0.0,0.0
948.1700000000001,226,0.0,0.0,0.0
948.224,226,0.0,0.0,0.0
948.278,226,0.0,0.0,0.0
948.331,226,0.0,0.0,0.0
948.385,226,0.0,0.0,0.0
948.4390000000001,226,0.0,0.0,0.0
948.493,226,0.0,0.0,0.0
948.546,226,0.0,0.0,0.0
948.6,226,0.0,0.0,0.0
948.654,226,0.0,0.0,0.0
948.7080000000001,226,0.0,0.0,0.0
948.7610000000001,226,0.0,0.0,0.0
948.815,226,0.0,0.0,0.0
948.869,226,0.0,0.0,0.0
948.923,226,0.0,0.0,0.0
948.976,226,0.0,0.0,0.0
949.0300000000001,226,0.0,0.0,0.0
949.0840000000001,226,0.0,0.0,0.0
949.138,227,0.0,0.0,0.0
949.191,226,0.0,0.0,0.0
949.245,226,0.0,0.0,0.0
949.2990000000001,226,0.0,0.0,0.0
949.3530000000001,226,0.0,0.0,0.0
949.4060000000001,226,0.0,0.0,0.0
949.46,226,0.0,0.0,0.0
949.514,226,0.0,0.0,0.0
949.5680000000001,226,0.0,0.0,0.0
949.6220000000001,226,0.0,0.0,0.0
949.6750000000001,226,0.0,0.0,0.0
949.729,226,0.0,0.0,0.0
949.783,226,0.0,0.0,0.0
949.837,226,0.0,0.0,0.0
949.8900000000001,226,0.0,0.0,0.0
949.9440000000001,226,0.0,0.0,0.0
949.998,226,0.0,0.0,0.0
950.052,226,0.0,0.0,0.0
950.105,226,0.0,0.0,0.0
950.159,226,0.0,0.0,0.0
950.2130000000001,226,0.0,0.0,0.0
950.267,226,0.0,0.0,0.0
950.32,225,0.0,0.0,0.0
950.374,226,0.0,0.0,0.0
950.428,226,0.0,0.0,0.0
950.4820000000001,226,0.0,0.0,0.0
950.5350000000001,226,0.0,0.0,0.0
950.589,226,0.0,0.0,0.0
950.643,226,0.0,0.0,0.0
950.697,226,0.0,0.0,0.0
950.75,226,0.0,0.0,0.0
950.8040000000001,226,0.0,0.0,0.0
950.8580000000001,226,0.0,0.0,0.0
950.912,226,0.0,0.0,0.0
950.966,226,0.0,0.0,0.0
951.019,226,0.0,0.0,0.0
951.0730000000001,226,0.0,0.0,0.0
951.1270000000001,226,0.0,0.0,0.0
951.181,226,0.0,0.0,0.0
951.234,226,0.0,0.0,0.0
951.288,226,0.0,0.0,0.0
951.3420000000001,226,0.0,0.0,0.0
951.3960000000001,226,0.0,0.0,0.0
951.4490000000001,226,0.0,0.0,0.0
951.503,226,0.0,0.0,0.0
951.557,226,0.0,0.0,0.0
951.6640000000001,226,0.0,0.0,0.0
951.7180000000001,226,0.0,0.0,0.0
951.772,226,0.0,0.0,0.0
951.826,226,0.0,0.0,0.0
951.879,226,0.0,0.0,0.0
951.933,226,0.0,0.0,0.0
951.9870000000001,226,0.0,0.0,0.0
952.041,226,0.0,0.0,0.0
952.094,226,0.0,0.0,0.0
952.148,226,0.0,0.0,0.0
952.202,226,0.0,0.0,0.0
952.2560000000001,226,0.0,0.0,0.0
952.3090000000001,226,0.0,0.0,0.0
952.363,225,0.0,0.0,0.0
952.417,225,0.0,0.0,0.0
952.471,226,0.0,0.0,0.0
952.5250000000001,226,0.0,0.0,0.0
952.5780000000001,226,0.0,0.0,0.0
952.6320000000001,226,0.0,0.0,0.0
952.686,226,0.0,0.0,0.0
952.74,225,0.0,0.0,0.0
952.793,225,0.0,0.0,0.0
952.8470000000001,225,0.0,0.0,0.0
952.9010000000001,226,0.0,0.0,0.0
952.955,226,0.0,0.0,0.0
953.008,226,0.0,0.0,0.0
953.062,225,0.0,0.0,0.0
953.1160000000001,226,0.0,0.0,0.0
953.1700000000001,226,0.0,0.0,0.0
953.2230000000001,226,0.0,0.0,0.0
953.277,226,0.0,0.0,0.0
953.331,226,0.0,0.0,0.0
953.385,226,0.0,0.0,0.0
953.4380000000001,226,0.0,0.0,0.0
953.4920000000001,226,0.0,0.0,0.0
953.546,226,0.0,0.0,0.0
953.6,226,0.0,0.0,0.0
953.654,226,0.0,0.0,0.0
953.707,226,0.0,0.0,0.0
953.7610000000001,226,0.0,0.0,0.0
953.815,226,0.0,0.0,0.0
953.869,226,0.0,0.0,0.0
953.922,226,0.0,0.0,0.0
953.976,226,0.0,0.0,0.0
954.0300000000001,226,0.0,0.0,0.0
954.0840000000001,226,0.0,0.0,0.0
954.1370000000001,226,0.0,0.0,0.0
954.191,226,0.0,0.0,0.0
954.245,226,0.0,0.0,0.0
954.2990000000001,226,0.0,0.0,0.0
954.3520000000001,226,0.0,0.0,0.0
954.4060000000001,226,0.0,0.0,0.0
954.46,226,0.0,0.0,0.0
954.514,226,0.0,0.0,0.0
954.567,226,0.0,0.0,0.0
954.6210000000001,226,0.0,0.0,0.0
954.6750000000001,226,0.0,0.0,0.0
954.729,226,0.0,0.0,0.0
954.782,226,0.0,0.0,0.0
954.836,226,0.0,0.0,0.0
954.8900000000001,226,0.0,0.0,0.0
954.9440000000001,225,0.0,0.0,0.0
954.9970000000001,226,0.0,0.0,0.0
955.051,225,0.0,0.0,0.0
955.105,226,0.0,0.0,0.0
955.159,226,0.0,0.0,0.0
955.2130000000001,225,0.0,0.0,0.0
955.2660000000001,225,0.0,0.0,0.0
955.32,225,0.0,0.0,0.0
955.374,226,0.0,0.0,0.0
955.428,226,0.0,0.0,0.0
955.481,226,0.0,0.0,0.0
955.5350000000001,226,0.0,0.0,0.0
955.589,225,0.0,0.0,0.0
955.643,225,0.0,0.0,0.0
955.696,225,0.0,0.0,0.0
955.75,226,0.0,0.0,0.0
955.8040000000001,226,0.0,0.0,0.0
955.8580000000001,226,0.0,0.0,0.0
955.9110000000001,225,0.0,0.0,0.0
955.965,226,0.0,0.0,0.0
956.019,226,0.0,0.0,0.0
956.0730000000001,226,0.0,0.0,0.0
956.1260000000001,226,0.0,0.0,0.0
956.1800000000001,226,0.0,0.0,0.0
956.234,226,0.0,0.0,0.0
956.288,226,0.0,0.0,0.0
956.3420000000001,226,0.0,0.0,0.0
956.3950000000001,226,0.0,0.0,0.0
956.4490000000001,226,0.0,0.0,0.0
956.503,226,0.0,0.0,0.0
956.557,226,0.0,0.0,0.0
956.61,226,0.0,0.0,0.0
956.6640000000001,226,0.0,0.0,0.0
956.7180000000001,226,0.0,0.0,0.0
956.772,226,0.0,0.0,0.0
956.825,226,0.0,0.0,0.0
956.879,225,0.0,0.0,0.0
956.933,226,0.0,0.0,0.0
956.9870000000001,226,0.0,0.0,0.0
957.0880000000001,226,0.0,0.0,0.0
957.142,226,0.0,0.0,0.0
957.196,226,0.0,0.0,0.0
957.25,226,0.0,0.0,0.0
957.303,226,0.0,0.0,0.0
957.3570000000001,226,0.0,0.0,0.0
957.4110000000001,226,0.0,0.0,0.0
957.465,225,0.0,0.0,0.0
957.518,226,0.0,0.0,0.0
957.572,226,0.0,0.0,0.0
957.6260000000001,226,0.0,0.0,0.0
957.6800000000001,226,0.0,0.0,0.0
957.734,226,0.0,0.0,0.0
957.787,226,0.0,0.0,0.0
957.841,226,0.0,0.0,0.0
957.8950000000001,226,0.0,0.0,0.0
957.9490000000001,226,0.0,0.0,0.0
958.0020000000001,226,0.0,0.0,0.0
958.056,226,0.0,0.0,0.0
958.11,226,0.0,0.0,0.0
958.1640000000001,226,0.0,0.0,0.0
958.2170000000001,226,0.0,0.0,0.0
958.2710000000001,226,0.0,0.0,0.0
958.325,226,0.0,0.0,0.0
958.379,226,0.0,0.0,0.0
958.432,226,0.0,0.0,0.0
958.486,226,0.0,0.0,0.0
958.5400000000001,226,0.0,0.0,0.0
958.594,226,0.0,0.0,0.0
958.647,226,0.0,0.0,0.0
958.701,226,0.0,0.0,0.0
958.755,226,0.0,0.0,0.0
958.8090000000001,226,0.0,0.0,0.0
958.8620000000001,226,0.0,0.0,0.0
958.916,226,0.0,0.0,0.0
958.97,226,0.0,0.0,0.0
959.024,226,0.0,0.0,0.0
959.0780000000001,226,0.0,0.0,0.0
959.1310000000001,226,0.0,0.0,0.0
959.1850000000001,226,0.0,0.0,0.0
959.239,226,0.0,0.0,0.0
959.293,226,0.0,0.0,0.0
959.346,226,0.0,0.0,0.0
959.4000000000001,226,0.0,0.0,0.0
959.4540000000001,226,0.0,0.0,0.0
959.508,226,0.0,0.0,0.0
959.561,225,0.0,0.0,0.0
959.615,226,0.0,0.0,0.0
959.6690000000001,226,0.0,0.0,0.0
959.7230000000001,226,0.0,0.0,0.0
959.7760000000001,226,0.0,0.0,0.0
959.83,226,0.0,0.0,0.0
959.884,226,0.0,0.0,0.0
959.9380000000001,226,0.0,0.0,0.0
959.9910000000001,226,0.0,0.0,0.0
960.0450000000001,226,0.0,0.0,0.0
960.099,226,0.0,0.0,0.0
960.153,226,0.0,0.0,0.0
960.206,226,0.0,0.0,0.0
960.26,226,0.0,0.0,0.0
960.3140000000001,226,0.0,0.0,0.0
960.368,226,0.0,0.0,0.0
960.422,226,0.0,0.0,0.0
960.475,226,0.0,0.0,0.0
960.529,226,0.0,0.0,0.0
960.5830000000001,226,0.0,0.0,0.0
960.6370000000001,226,0.0,0.0,0.0
960.69,226,0.0,0.0,0.0
960.744,226,0.0,0.0,0.0
960.798,226,0.0,0.0,0.0
960.8520000000001,226,0.0,0.0,0.0
960.9050000000001,226,0.0,0.0,0.0
960.9590000000001,226,0.0,0.0,0.0
961.013,226,0.0,0.0,0.0
961.067,226,0.0,0.0,0.0
961.12,226,0.0,0.0,0.0
961.1740000000001,226,0.0,0.0,0.0
961.2280000000001,226,0.0,0.0,0.0
961.282,226,0.0,0.0,0.0
961.335,226,0.0,0.0,0.0
961.389,226,0.0,0.0,0.0
961.4430000000001,226,0.0,0.0,0.0
961.4970000000001,226,0.0,0.0,0.0
961.5500000000001,226,0.0,0.0,0.0
961.604,226,0.0,0.0,0.0
961.658,226,0.0,0.0,0.0
961.712,226,0.0,0.0,0.0
961.7660000000001,226,0.0,0.0,0.0
961.8190000000001,226,0.0,0.0,0.0
961.873,226,0.0,0.0,0.0
961.927,226,0.0,0.0,0.0
961.981,226,0.0,0.0,0.0
962.034,226,0.0,0.0,0.0
962.0880000000001,226,0.0,0.0,0.0
962.142,226,0.0,0.0,0.0
962.196,226,0.0,0.0,0.0
962.249,226,0.0,0.0,0.0
962.303,226,0.0,0.0,0.0
962.3570000000001,226,0.0,0.0,0.0
962.4110000000001,226,0.0,0.0,0.0
962.5120000000001,226,0.0,0.0,0.0
962.566,226,0.0,0.0,0.0
962.62,226,0.0,0.0,0.0
962.6740000000001,226,0.0,0.0,0.0
962.7270000000001,226,0.0,0.0,0.0
962.7810000000001,226,0.0,0.0,0.0
962.835,226,0.0,0.0,0.0
962.889,226,0.0,0.0,0.0
962.942,226,0.0,0.0,0.0
962.9960000000001,226,0.0,0.0,0.0
963.0500000000001,226,0.0,0.0,0.0
963.104,226,0.0,0.0,0.0
963.158,226,0.0,0.0,0.0
963.211,226,0.0,0.0,0.0
963.2650000000001,226,0.0,0.0,0.0
963.3190000000001,226,0.0,0.0,0.0
963.373,226,0.0,0.0,0.0
963.426,226,0.0,0.0,0.0
963.48,226,0.0,0.0,0.0
963.534,226,0.0,0.0,0.0
963.5880000000001,226,0.0,0.0,0.0
963.6410000000001,226,0.0,0.0,0.0
963.695,226,0.0,0.0,0.0
963.749,226,0.0,0.0,0.0
963.803,226,0.0,0.0,0.0
963.856,226,0.0,0.0,0.0
963.9100000000001,226,0.0,0.0,0.0
963.964,226,0.0,0.0,0.0
964.018,226,0.0,0.0,0.0
964.071,226,0.0,0.0,0.0
964.125,226,0.0,0.0,0.0
964.1790000000001,226,0.0,0.0,0.0
964.2330000000001,226,0.0,0.0,0.0
964.2860000000001,226,0.0,0.0,0.0
964.34,226,0.0,0.0,0.0
964.394,226,0.0,0.0,0.0
964.4480000000001,226,0.0,0.0,0.0
964.5020000000001,226,0.0,0.0,0.0
964.5550000000001,226,0.0,0.0,0.0
964.609,226,0.0,0.0,0.0
964.663,226,0.0,0.0,0.0
964.7170000000001,226,0.0,0.0,0.0
964.7700000000001,226,0.0,0.0,0.0
964.8240000000001,226,0.0,0.0,0.0
964.878,226,0.0,0.0,0.0
964.932,226,0.0,0.0,0.0
964.985,226,0.0,0.0,0.0
965.0390000000001,226,0.0,0.0,0.0
965.0930000000001,226,0.0,0.0,0.0
965.147,226,0.0,0.0,0.0
965.2,226,0.0,0.0,0.0
965.254,226,0.0,0.0,0.0
965.308,226,0.0,0.0,0.0
965.3620000000001,226,0.0,0.0,0.0
965.4150000000001,226,0.0,0.0,0.0
965.469,226,0.0,0.0,0.0
965.523,226,0.0,0.0,0.0
965.577,226,0.0,0.0,0.0
965.63,226,0.0,0.0,0.0
965.6840000000001,226,0.0,0.0,0.0
965.738,226,0.0,0.0,0.0
965.792,226,0.0,0.0,0.0
965.846,226,0.0,0.0,0.0
965.899,226,0.0,0.0,0.0
965.9530000000001,226,0.0,0.0,0.0
966.0070000000001,226,0.0,0.0,0.0
966.061,226,0.0,0.0,0.0
966.114,226,0.0,0.0,0.0
966.168,226,0.0,0.0,0.0
966.2220000000001,226,0.0,0.0,0.0
966.2760000000001,226,0.0,0.0,0.0
966.3290000000001,226,0.0,0.0,0.0
966.383,226,0.0,0.0,0.0
966.437,226,0.0,0.0,0.0
966.4910000000001,226,0.0,0.0,0.0
966.5440000000001,226,0.0,0.0,0.0
966.5980000000001,226,0.0,0.0,0.0
966.652,226,0.0,0.0,0.0
966.706,226,0.0,0.0,0.0
966.759,226,0.0,0.0,0.0
966.8130000000001,226,0.0,0.0,0.0
966.8670000000001,226,0.0,0.0,0.0
966.921,226,0.0,0.0,0.0
966.974,226,0.0,0.0,0.0
967.028,226,0.0,0.0,0.0
967.082,226,0.0,0.0,0.0
967.1360000000001,226,0.0,0.0,0.0
967.19,226,0.0,0.0,0.0
967.243,226,0.0,0.0,0.0
967.297,226,0.0,0.0,0.0
967.351,226,0.0,0.0,0.0
967.4050000000001,226,0.0,0.0,0.0
967.4580000000001,226,0.0,0.0,0.0
967.5120000000001,226,0.0,0.0,0.0
967.566,226,0.0,0.0,0.0
967.62,226,0.0,0.0,0.0
967.673,226,0.0,0.0,0.0
967.7270000000001,226,0.0,0.0,0.0
967.7810000000001,226,0.0,0.0,0.0
967.835,226,0.0,0.0,0.0
967.942,226,0.0,0.0,0.0
967.9960000000001,226,0.0,0.0,0.0
968.0500000000001,226,0.0,0.0,0.0
968.1030000000001,226,0.0,0.0,0.0
968.157,226,0.0,0.0,0.0
968.211,226,0.0,0.0,0.0
968.2650000000001,226,0.0,0.0,0.0
968.3180000000001,226,0.0,0.0,0.0
968.3720000000001,226,0.0,0.0,0.0
968.426,226,0.0,0.0,0.0
968.48,226,0.0,0.0,0.0
968.534,226,0.0,0.0,0.0
968.587,226,0.0,0.0,0.0
968.6410000000001,226,0.0,0.0,0.0
968.695,226,0.0,0.0,0.0
968.749,226,0.0,0.0,0.0
968.802,226,0.0,0.0,0.0
968.856,226,0.0,0.0,0.0
968.9100000000001,226,0.0,0.0,0.0
968.964,226,0.0,0.0,0.0
969.017,226,0.0,0.0,0.0
969.071,226,0.0,0.0,0.0
969.125,226,0.0,0.0,0.0
969.1790000000001,226,0.0,0.0,0.0
969.2320000000001,226,0.0,0.0,0.0
969.2860000000001,226,0.0,0.0,0.0
969.34,226,0.0,0.0,0.0
969.394,226,0.0,0.0,0.0
969.447,226,0.0,0.0,0.0
969.5010000000001,226,0.0,0.0,0.0
969.5550000000001,226,0.0,0.0,0.0
969.609,226,0.0,0.0,0.0
969.662,226,0.0,0.0,0.0
969.716,226,0.0,0.0,0.0
969.7700000000001,226,0.0,0.0,0.0
969.8240000000001,226,0.0,0.0,0.0
969.878,226,0.0,0.0,0.0
969.931,226,0.0,0.0,0.0
969.985,225,0.0,0.0,0.0
970.0390000000001,226,0.0,0.0,0.0
970.0930000000001,226,0.0,0.0,0.0
970.1460000000001,226,0.0,0.0,0.0
970.2,226,0.0,0.0,0.0
970.254,225,0.0,0.0,0.0
970.308,226,0.0,0.0,0.0
970.361,226,0.0,0.0,0.0
970.4150000000001,226,0.0,0.0,0.0
970.469,226,0.0,0.0,0.0
970.523,226,0.0,0.0,0.0
970.576,226,0.0,0.0,0.0
970.63,226,0.0,0.0,0.0
970.6840000000001,226,0.0,0.0,0.0
970.738,225,0.0,0.0,0.0
970.791,226,0.0,0.0,0.0
970.845,226,0.0,0.0,0.0
970.899,226,0.0,0.0,0.0
970.9530000000001,226,0.0,0.0,0.0
971.0060000000001,226,0.0,0.0,0.0
971.0600000000001,226,0.0,0.0,0.0
971.114,226,0.0,0.0,0.0
971.168,225,0.0,0.0,0.0
971.2220000000001,226,0.0,0.0,0.0
971.2750000000001,226,0.0,0.0,0.0
971.3290000000001,226,0.0,0.0,0.0
971.383,226,0.0,0.0,0.0
971.437,226,0.0,0.0,0.0
971.49,226,0.0,0.0,0.0
971.5440000000001,226,0.0,0.0,0.0
971.5980000000001,226,0.0,0.0,0.0
971.652,226,0.0,0.0,0.0
971.705,226,0.0,0.0,0.0
971.759,226,0.0,0.0,0.0
971.8130000000001,226,0.0,0.0,0.0
971.8670000000001,226,0.0,0.0,0.0
971.9200000000001,226,0.0,0.0,0.0
971.974,226,0.0,0.0,0.0
972.028,226,0.0,0.0,0.0
972.082,226,0.0,0.0,0.0
972.135,226,0.0,0.0,0.0
972.1890000000001,226,0.0,0.0,0.0
972.243,226,0.0,0.0,0.0
972.297,226,0.0,0.0,0.0
972.35,226,0.0,0.0,0.0
972.404,226,0.0,0.0,0.0
972.4580000000001,226,0.0,0.0,0.0
972.5120000000001,226,0.0,0.0,0.0
972.566,226,0.0,0.0,0.0
972.619,226,0.0,0.0,0.0
972.673,226,0.0,0.0,0.0
972.7270000000001,226,0.0,0.0,0.0
972.7810000000001,226,0.0,0.0,0.0
972.8340000000001,226,0.0,0.0,0.0
972.888,226,0.0,0.0,0.0
972.942,225,0.0,0.0,0.0
972.9960000000001,226,0.0,0.0,0.0
973.0490000000001,226,0.0,0.0,0.0
973.1030000000001,225,0.0,0.0,0.0
973.157,226,0.0,0.0,0.0
973.211,226,0.0,0.0,0.0
973.264,226,0.0,0.0,0.0
973.3660000000001,225,0.0,0.0,0.0
973.4200000000001,225,0.0,0.0,0.0
973.474,226,0.0,0.0,0.0
973.527,226,0.0,0.0,0.0
973.581,225,0.0,0.0,0.0
973.635,225,0.0,0.0,0.0
973.6890000000001,225,0.0,0.0,0.0
973.7420000000001,226,0.0,0.0,0.0
973.796,226,0.0,0.0,0.0
973.85,226,0.0,0.0,0.0
973.904,225,0.0,0.0,0.0
973.9580000000001,226,0.0,0.0,0.0
974.0110000000001,226,0.0,0.0,0.0
974.065,225,0.0,0.0,0.0
974.119,226,0.0,0.0,0.0
974.173,226,0.0,0.0,0.0
974.226,225,0.0,0.0,0.0
974.2800000000001,225,0.0,0.0,0.0
974.3340000000001,225,0.0,0.0,0.0
974.388,225,0.0,0.0,0.0
974.441,226,0.0,0.0,0.0
974.495,226,0.0,0.0,0.0
974.5490000000001,226,0.0,0.0,0.0
974.6030000000001,226,0.0,0.0,0.0
974.6560000000001,226,0.0,0.0,0.0
974.71,225,0.0,0.0,0.0
974.764,226,0.0,0.0,0.0
974.8180000000001,226,0.0,0.0,0.0
974.8710000000001,226,0.0,0.0,0.0
974.9250000000001,226,0.0,0.0,0.0
974.979,226,0.0,0.0,0.0
975.033,225,0.0,0.0,0.0
975.086,226,0.0,0.0,0.0
975.1400000000001,226,0.0,0.0,0.0
975.1940000000001,226,0.0,0.0,0.0
975.248,226,0.0,0.0,0.0
975.302,226,0.0,0.0,0.0
975.355,226,0.0,0.0,0.0
975.409,226,0.0,0.0,0.0
975.4630000000001,226,0.0,0.0,0.0
975.517,226,0.0,0.0,0.0
975.57,226,0.0,0.0,0.0
975.624,226,0.0,0.0,0.0
975.678,226,0.0,0.0,0.0
975.7320000000001,226,0.0,0.0,0.0
975.7850000000001,226,0.0,0.0,0.0
975.839,226,0.0,0.0,0.0
975.893,226,0.0,0.0,0.0
975.947,226,0.0,0.0,0.0
976.0,226,0.0,0.0,0.0
976.0540000000001,226,0.0,0.0,0.0
976.1080000000001,226,0.0,0.0,0.0
976.162,226,0.0,0.0,0.0
976.215,226,0.0,0.0,0.0
976.269,226,0.0,0.0,0.0
976.3230000000001,226,0.0,0.0,0.0
976.3770000000001,226,0.0,0.0,0.0
976.4300000000001,226,0.0,0.0,0.0
976.484,226,0.0,0.0,0.0
976.538,226,0.0,0.0,0.0
976.5920000000001,226,0.0,0.0,0.0
976.6450000000001,226,0.0,0.0,0.0
976.6990000000001,226,0.0,0.0,0.0
976.753,225,0.0,0.0,0.0
976.807,226,0.0,0.0,0.0
976.861,225,0.0,0.0,0.0
976.9140000000001,225,0.0,0.0,0.0
976.9680000000001,226,0.0,0.0,0.0
977.022,226,0.0,0.0,0.0
977.076,225,0.0,0.0,0.0
977.129,226,0.0,0.0,0.0
977.183,226,0.0,0.0,0.0
977.2370000000001,226,0.0,0.0,0.0
977.291,225,0.0,0.0,0.0
977.344,226,0.0,0.0,0.0
977.398,226,0.0,0.0,0.0
977.452,226,0.0,0.0,0.0
977.5060000000001,225,0.0,0.0,0.0
977.5590000000001,226,0.0,0.0,0.0
977.613,225,0.0,0.0,0.0
977.667,225,0.0,0.0,0.0
977.721,226,0.0,0.0,0.0
977.774,226,0.0,0.0,0.0
977.8280000000001,225,0.0,0.0,0.0
977.8820000000001,226,0.0,0.0,0.0
977.936,226,0.0,0.0,0.0
977.99,226,0.0,0.0,0.0
978.043,226,0.0,0.0,0.0
978.0970000000001,226,0.0,0.0,0.0
978.1510000000001,226,0.0,0.0,0.0
978.205,226,0.0,0.0,0.0
978.258,226,0.0,0.0,0.0
978.312,226,0.0,0.0,0.0
978.3660000000001,226,0.0,0.0,0.0
978.4200000000001,226,0.0,0.0,0.0
978.4730000000001,226,0.0,0.0,0.0
978.527,226,0.0,0.0,0.0
978.581,226,0.0,0.0,0.0
978.635,226,0.0,0.0,0.0
978.6880000000001,226,0.0,0.0,0.0
978.7900000000001,226,0.0,0.0,0.0
978.844,226,0.0,0.0,0.0
978.898,226,0.0,0.0,0.0
978.951,226,0.0,0.0,0.0
979.005,226,0.0,0.0,0.0
979.0590000000001,225,0.0,0.0,0.0
979.113,226,0.0,0.0,0.0
